Sexo;Categoria;Tempo Final;Ritmo;Distancia
Masculino;35-39;1:45:36.22;05:01;21
Masculino;40-44;1:45:49.58;05:01;21
Masculino;40-44;1:46:07.00;05:02;21
Masculino;45-49;1:46:23.69;05:02;21
Masculino;35-39;1:46:32.49;05:03;21
Masculino;45-49;1:46:44.31;05:04;21
Masculino;25-34;1:46:52.84;05:04;21
Masculino;21K-PRFM;1:47:09.05;05:05;21
Masculino;55-59;1:47:21.01;05:05;21
Masculino;40-44;1:47:24.72;05:05;21
Masculino;55-59;1:47:29.85;05:06;21
Masculino;35-39;1:47:30.43;05:06;21
Masculino;35-39;1:47:31.56;05:06;21
Masculino;50-54;1:47:31.84;05:06;21
Masculino;25-34;1:47:34.54;05:06;21
Masculino;60-64;1:47:34.76;05:06;21
Masculino;35-39;1:47:35.86;05:06;21
Masculino;35-39;1:47:44.01;05:07;21
Masculino;60-64;1:47:45.29;05:07;21
Masculino;25-34;1:47:53.28;05:07;21
Masculino;40-44;1:48:00.82;05:07;21
Masculino;45-49;1:48:22.36;05:08;21
Masculino;35-39;1:48:24.35;05:08;21
Masculino;18-24;1:48:25.61;05:08;21
Masculino;18-24;1:48:27.84;05:08;21
Masculino;50-54;1:48:37.55;05:09;21
Masculino;50-54;1:48:48.20;05:10;21
Masculino;40-44;1:48:51.59;05:10;21
Masculino;50-54;1:48:52.80;05:10;21
Masculino;35-39;1:48:54.63;05:10;21
Masculino;40-44;1:48:58.03;05:10;21
Masculino;35-39;1:49:02.62;05:10;21
Masculino;40-44;1:49:08.25;05:10;21
Feminino;45-49;1:49:24.15;05:11;21
Feminino;45-49;1:49:33.58;05:11;21
Masculino;70-74;1:49:39.85;05:12;21
Masculino;35-39;1:49:44.96;05:12;21
Masculino;55-59;1:49:45.97;05:12;21
Masculino;45-49;1:50:01.22;05:13;21
Masculino;60-64;1:50:16.25;05:14;21
Masculino;40-44;1:50:21.97;05:14;21
Masculino;35-39;1:50:23.97;05:14;21
Masculino;25-34;1:50:43.64;05:15;21
Masculino;45-49;1:50:52.78;05:16;21
Masculino;40-44;1:50:57.48;05:16;21
Masculino;45-49;1:51:02.02;05:16;21
Masculino;25-34;1:51:04.08;05:16;21
Masculino;45-49;1:51:05.66;05:16;21
Masculino;21K-PRFM;1:51:08.33;05:16;21
Feminino;45-49;1:51:09.54;05:16;21
Feminino;40-44;1:51:15.30;05:16;21
Masculino;45-49;1:51:16.31;05:16;21
Masculino;35-39;1:51:53.60;05:18;21
Masculino;35-39;1:52:04.09;05:19;21
Masculino;35-39;1:52:05.04;05:19;21
Masculino;35-39;1:52:18.09;05:19;21
Masculino;45-49;1:52:19.20;05:19;21
Masculino;35-39;1:52:21.20;05:20;21
Feminino;35-39;1:52:23.21;05:20;21
Masculino;45-49;1:52:27.82;05:20;21
Masculino;50-54;1:52:30.56;05:20;21
Masculino;50-54;1:52:50.86;05:21;21
Masculino;18-24;1:52:56.64;05:21;21
Masculino;35-39;1:52:57.14;05:21;21
Masculino;45-49;1:53:15.59;05:22;21
Masculino;50-54;1:53:17.74;05:22;21
Masculino;55-59;1:53:20.94;05:22;21
Masculino;35-39;1:53:23.25;05:22;21
Masculino;40-44;1:53:24.33;05:23;21
Masculino;60-64;1:53:32.66;05:23;21
Masculino;45-49;1:53:37.36;05:23;21
Masculino;45-49;1:53:43.21;05:23;21
Masculino;45-49;1:53:44.53;05:23;21
Masculino;25-34;1:53:49.76;05:24;21
Masculino;40-44;1:53:52.16;05:24;21
Feminino;35-39;1:54:06.69;05:25;21
Masculino;35-39;1:54:28.45;05:26;21
Masculino;45-49;1:54:39.20;05:26;21
Masculino;25-34;1:54:43.56;05:26;21
Masculino;40-44;1:54:53.03;05:27;21
Masculino;25-34;1:55:00.26;05:27;21
Masculino;18-24;1:55:11.47;05:28;21
Masculino;35-39;1:55:14.18;05:28;21
Masculino;40-44;1:55:14.92;05:28;21
Masculino;40-44;1:55:15.60;05:28;21
Masculino;25-34;1:55:23.64;05:28;21
Masculino;50-54;1:55:24.08;05:28;21
Masculino;40-44;1:55:26.99;05:28;21
Masculino;35-39;1:55:27.06;05:28;21
Masculino;40-44;1:55:36.69;05:29;21
Masculino;45-49;1:55:41.35;05:29;21
Masculino;55-59;1:55:57.49;05:30;21
Masculino;45-49;1:55:59.69;05:30;21
Masculino;50-54;1:56:11.99;05:31;21
Masculino;55-59;1:56:17.82;05:31;21
Feminino;35-39;1:56:18.92;05:31;21
Masculino;40-44;1:56:21.96;05:31;21
Masculino;25-34;1:56:22.00;05:31;21
Masculino;25-34;1:56:31.77;05:31;21
Feminino;45-49;1:56:33.69;05:32;21
Masculino;18-24;1:56:34.44;05:32;21
Masculino;35-39;1:56:51.98;05:32;21
Masculino;25-34;1:56:54.04;05:32;21
Masculino;35-39;1:56:54.34;05:32;21
Masculino;65-69;1:56:57.14;05:32;21
Masculino;40-44;1:56:57.92;05:32;21
Masculino;45-49;1:57:02.35;05:33;21
Masculino;45-49;1:57:16.88;05:34;21
Masculino;40-44;1:57:26.88;05:34;21
Masculino;40-44;1:57:26.94;05:34;21
Feminino;21K-PRFF;1:57:34.18;05:34;21
Masculino;25-34;1:57:35.56;05:34;21
Feminino;40-44;1:57:36.04;05:34;21
Masculino;35-39;1:57:37.16;05:35;21
Masculino;40-44;1:57:42.25;05:35;21
Masculino;25-34;1:57:46.50;05:35;21
Masculino;35-39;1:57:47.73;05:35;21
Masculino;40-44;1:57:49.15;05:35;21
Masculino;45-49;1:57:49.66;05:35;21
Masculino;40-44;1:57:56.95;05:35;21
Masculino;35-39;1:57:57.42;05:35;21
Masculino;35-39;1:57:59.62;05:35;21
Masculino;60-64;1:57:59.84;05:35;21
Masculino;45-49;1:58:01.18;05:35;21
Masculino;35-39;1:58:11.54;05:36;21
Masculino;25-34;1:58:12.73;05:36;21
Masculino;40-44;1:58:14.46;05:36;21
Masculino;45-49;1:58:15.81;05:37;21
Masculino;55-59;1:58:17.97;05:37;21
Masculino;45-49;1:58:28.02;05:37;21
Masculino;35-39;1:58:28.52;05:37;21
Feminino;25-34;1:58:30.77;05:37;21
Feminino;40-44;1:58:33.50;05:37;21
Feminino;40-44;1:58:44.62;05:38;21
Masculino;45-49;1:58:55.85;05:38;21
Masculino;25-34;1:58:59.59;05:38;21
Masculino;35-39;1:59:00.86;05:38;21
Masculino;60-64;1:59:04.72;05:38;21
Feminino;50-54;1:59:07.34;05:39;21
Masculino;65-69;1:59:24.08;05:40;21
Masculino;40-44;1:59:31.45;05:40;21
Masculino;60-64;1:59:34.30;05:40;21
Masculino;18-24;1:59:48.91;05:41;21
Masculino;35-39;1:59:48.92;05:41;21
Masculino;60-64;1:59:49.96;05:41;21
Masculino;25-34;2:00:07.16;05:41;21
Masculino;40-44;2:00:08.21;05:41;21
Feminino;45-49;2:00:10.32;05:42;21
Masculino;45-49;2:00:10.40;05:42;21
Masculino;50-54;2:00:15.52;05:42;21
Masculino;25-34;2:00:17.07;05:42;21
Masculino;55-59;2:00:26.76;05:43;21
Feminino;50-54;2:00:29.31;05:43;21
Masculino;40-44;2:00:30.36;05:43;21
Masculino;60-64;2:00:31.55;05:43;21
Masculino;18-24;2:00:43.13;05:43;21
Masculino;50-54;2:00:45.21;05:43;21
Masculino;25-34;2:00:47.90;05:44;21
Masculino;40-44;2:00:48.84;05:44;21
Masculino;35-39;2:00:49.33;05:44;21
Feminino;25-34;2:00:52.26;05:44;21
Feminino;45-49;2:00:53.90;05:44;21
Masculino;45-49;2:01:01.26;05:44;21
Feminino;40-44;2:01:05.20;05:44;21
Masculino;40-44;2:01:12.12;05:45;21
Feminino;50-54;2:01:17.06;05:45;21
Masculino;35-39;2:01:22.71;05:45;21
Masculino;45-49;2:01:33.01;05:46;21
Feminino;35-39;2:01:39.68;05:46;21
Feminino;45-49;2:01:45.95;05:46;21
Masculino;25-34;2:01:46.65;05:46;21
Masculino;45-49;2:01:47.89;05:46;21
Masculino;35-39;2:01:54.65;05:47;21
Masculino;35-39;2:01:55.81;05:47;21
Masculino;60-64;2:02:03.54;05:47;21
Masculino;40-44;2:02:04.67;05:47;21
Feminino;45-49;2:02:12.63;05:47;21
Feminino;45-49;2:02:13.26;05:47;21
Feminino;40-44;2:02:17.33;05:48;21
Masculino;40-44;2:02:20.60;05:48;21
Masculino;25-34;2:02:25.67;05:48;21
Masculino;35-39;2:02:39.77;05:49;21
Masculino;50-54;2:02:53.02;05:50;21
Masculino;45-49;2:02:54.15;05:50;21
Masculino;55-59;2:02:54.23;05:50;21
Masculino;40-44;2:03:03.81;05:50;21
Masculino;35-39;2:03:11.06;05:50;21
Masculino;50-54;2:03:16.68;05:50;21
Masculino;35-39;2:03:27.88;05:51;21
Feminino;35-39;2:03:31.55;05:52;21
Masculino;45-49;2:03:35.79;05:52;21
Feminino;35-39;2:03:37.52;05:52;21
Masculino;40-44;2:03:43.50;05:52;21
Masculino;35-39;2:04:11.55;05:53;21
Masculino;50-54;2:04:13.35;05:53;21
Masculino;45-49;2:04:16.17;05:53;21
Masculino;35-39;2:04:16.72;05:53;21
Masculino;35-39;2:04:19.24;05:53;21
Feminino;55-59;2:04:21.09;05:53;21
Masculino;40-44;2:04:29.65;05:54;21
Masculino;50-54;2:04:44.50;05:55;21
Masculino;35-39;2:04:46.86;05:55;21
Masculino;25-34;2:04:52.82;05:55;21
Feminino;35-39;2:04:53.17;05:55;21
Masculino;50-54;2:04:56.11;05:55;21
Masculino;40-44;2:04:58.29;05:55;21
Masculino;40-44;2:04:58.39;05:55;21
Masculino;45-49;2:04:58.64;05:55;21
Masculino;60-64;2:04:58.67;05:55;21
Masculino;35-39;2:05:04.63;05:56;21
Masculino;45-49;2:05:08.56;05:56;21
Masculino;40-44;2:05:08.70;05:56;21
Feminino;35-39;2:05:22.04;05:56;21
Masculino;60-64;2:05:28.35;05:57;21
Masculino;55-59;2:05:28.85;05:57;21
Masculino;45-49;2:05:29.16;05:57;21
Masculino;40-44;2:05:38.85;05:58;21
Masculino;45-49;2:05:40.67;05:58;21
Feminino;35-39;2:05:49.48;05:58;21
Masculino;45-49;2:05:52.07;05:58;21
Masculino;45-49;2:05:59.42;05:58;21
Masculino;65-69;2:06:03.59;05:59;21
Feminino;25-34;2:06:09.10;05:59;21
Masculino;60-64;2:06:12.52;05:59;21
Feminino;25-34;2:06:18.90;05:59;21
Masculino;40-44;2:06:19.10;05:59;21
Feminino;55-59;2:06:19.12;05:59;21
Masculino;45-49;2:06:20.37;05:59;21
Masculino;18-24;2:06:24.94;05:59;21
Feminino;40-44;2:06:28.99;06:00;21
Masculino;45-49;2:06:29.10;06:00;21
Masculino;40-44;2:06:34.61;06:00;21
Masculino;55-59;2:06:53.41;06:01;21
Feminino;40-44;2:07:02.34;06:01;21
Masculino;45-49;2:07:02.54;06:01;21
Masculino;40-44;2:07:42.40;06:03;21
Masculino;25-34;2:07:53.77;06:04;21
Masculino;25-34;2:07:56.40;06:04;21
Masculino;35-39;2:08:01.97;06:04;21
Masculino;50-54;2:08:02.70;06:04;21
Feminino;40-44;2:08:04.35;06:04;21
Masculino;35-39;2:08:16.67;06:05;21
Masculino;40-44;2:08:21.25;06:05;21
Masculino;35-39;2:08:29.55;06:05;21
Masculino;55-59;2:08:32.04;06:05;21
Feminino;35-39;2:08:50.48;06:07;21
Feminino;35-39;2:09:08.11;06:07;21
Masculino;25-34;2:09:08.35;06:07;21
Feminino;35-39;2:09:37.08;06:08;21
Masculino;45-49;2:09:46.94;06:09;21
Masculino;40-44;2:09:56.78;06:10;21
Feminino;35-39;2:10:01.84;06:10;21
Masculino;25-34;2:10:02.23;06:10;21
Feminino;25-34;2:10:04.80;06:10;21
Masculino;50-54;2:10:06.58;06:10;21
Masculino;40-44;2:10:07.54;06:10;21
Masculino;18-24;2:10:16.50;06:11;21
Masculino;18-24;2:10:27.61;06:11;21
Masculino;55-59;2:10:44.53;06:12;21
Feminino;35-39;2:10:47.00;06:12;21
Masculino;35-39;2:10:47.88;06:12;21
Masculino;65-69;2:10:51.97;06:12;21
Masculino;25-34;2:11:08.12;06:13;21
Masculino;25-34;2:11:08.58;06:13;21
Masculino;25-34;2:11:11.98;06:13;21
Masculino;45-49;2:11:13.04;06:13;21
Feminino;35-39;2:11:16.37;06:13;21
Feminino;25-34;2:11:35.74;06:14;21
Feminino;35-39;2:11:38.29;06:14;21
Masculino;40-44;2:11:44.73;06:14;21
Masculino;35-39;2:11:50.68;06:15;21
Masculino;25-34;2:12:14.12;06:16;21
Masculino;18-24;2:12:23.21;06:17;21
Feminino;35-39;2:12:54.20;06:18;21
Feminino;25-34;2:12:55.84;06:18;21
Feminino;40-44;2:12:59.62;06:18;21
Masculino;55-59;2:13:01.02;06:19;21
Masculino;25-34;2:13:02.72;06:19;21
Feminino;45-49;2:13:11.34;06:19;21
Masculino;55-59;2:13:21.06;06:19;21
Feminino;45-49;2:13:22.20;06:19;21
Masculino;45-49;2:13:22.64;06:19;21
Masculino;25-34;2:13:28.30;06:20;21
Masculino;40-44;2:13:29.40;06:20;21
Masculino;65-69;2:13:34.01;06:20;21
Masculino;25-34;2:13:36.84;06:20;21
Masculino;25-34;2:13:37.03;06:20;21
Masculino;35-39;2:13:37.51;06:20;21
Masculino;45-49;2:13:39.04;06:20;21
Feminino;50-54;2:13:47.00;06:20;21
Masculino;40-44;2:13:47.30;06:20;21
Masculino;50-54;2:13:55.64;06:21;21
Feminino;50-54;2:13:58.14;06:21;21
Masculino;50-54;2:14:04.68;06:22;21
Masculino;65-69;2:14:10.74;06:22;21
Masculino;25-34;2:14:15.06;06:22;21
Masculino;60-64;2:14:20.60;06:22;21
Masculino;55-59;2:14:24.71;06:22;21
Feminino;50-54;2:14:37.24;06:23;21
Masculino;40-44;2:14:48.14;06:23;21
Masculino;25-34;2:14:53.22;06:23;21
Masculino;40-44;2:15:03.12;06:24;21
Masculino;45-49;2:15:05.03;06:24;21
Feminino;50-54;2:15:06.28;06:24;21
Feminino;35-39;2:15:31.61;06:25;21
Feminino;50-54;2:15:31.78;06:25;21
Masculino;45-49;2:15:37.84;06:26;21
Feminino;25-34;2:15:55.93;06:26;21
Masculino;60-64;2:15:59.88;06:27;21
Masculino;25-34;2:16:10.21;06:27;21
Masculino;35-39;2:16:11.62;06:28;21
Feminino;35-39;2:16:35.54;06:28;21
Masculino;55-59;2:16:37.38;06:29;21
Masculino;25-34;2:16:49.26;06:29;21
Masculino;40-44;2:17:04.99;06:30;21
Masculino;35-39;2:17:05.89;06:30;21
Masculino;45-49;2:17:14.64;06:31;21
Masculino;25-34;2:17:15.29;06:31;21
Masculino;45-49;2:17:20.18;06:31;21
Feminino;40-44;2:17:32.12;06:31;21
Masculino;45-49;2:17:40.37;06:32;21
Feminino;35-39;2:17:45.99;06:32;21
Masculino;70-74;2:18:18.70;06:34;21
Feminino;35-39;2:18:38.97;06:34;21
Feminino;40-44;2:18:39.55;06:34;21
Feminino;55-59;2:18:47.92;06:35;21
Feminino;35-39;2:18:54.01;06:35;21
Feminino;60-64;2:18:55.79;06:35;21
Masculino;25-34;2:18:58.03;06:35;21
Masculino;55-59;2:18:58.26;06:35;21
Masculino;25-34;2:19:05.72;06:35;21
Feminino;40-44;2:19:18.95;06:36;21
Feminino;45-49;2:19:35.45;06:37;21
Masculino;45-49;2:19:40.85;06:37;21
Masculino;35-39;2:19:42.20;06:37;21
Masculino;50-54;2:19:44.00;06:37;21
Masculino;45-49;2:19:44.09;06:37;21
Masculino;40-44;2:20:24.81;06:40;21
Masculino;35-39;2:20:25.68;06:40;21
Masculino;60-64;2:20:27.63;06:40;21
Masculino;40-44;2:20:28.09;06:40;21
Masculino;45-49;2:20:42.33;06:40;21
Masculino;40-44;2:21:05.53;06:41;21
Masculino;55-59;2:21:12.09;06:41;21
Masculino;25-34;2:21:20.04;06:42;21
Masculino;45-49;2:21:22.85;06:42;21
Masculino;50-54;2:21:23.26;06:42;21
Masculino;55-59;2:21:23.47;06:42;21
Masculino;18-24;2:21:42.15;06:43;21
Masculino;25-34;2:21:43.66;06:43;21
Masculino;35-39;2:21:44.59;06:43;21
Feminino;45-49;2:22:09.12;06:44;21
Feminino;35-39;2:22:12.35;06:44;21
Masculino;25-34;2:22:22.14;06:45;21
Masculino;35-39;2:22:26.38;06:45;21
Masculino;25-34;2:22:28.95;06:45;21
Masculino;35-39;2:23:07.61;06:47;21
Masculino;35-39;2:23:10.18;06:47;21
Masculino;35-39;2:23:12.62;06:47;21
Masculino;40-44;2:23:23.98;06:48;21
Feminino;35-39;2:23:51.71;06:49;21
Masculino;65-69;2:23:51.87;06:49;21
Masculino;18-24;2:24:02.77;06:50;21
Masculino;35-39;2:24:42.11;06:52;21
Masculino;25-34;2:25:01.29;06:52;21
Masculino;50-54;2:25:05.01;06:53;21
Feminino;40-44;2:25:35.99;06:54;21
Feminino;40-44;2:26:38.77;06:57;21
Masculino;65-69;2:26:58.05;06:58;21
Masculino;25-34;2:27:00.64;06:58;21
Masculino;18-24;2:27:08.16;06:58;21
Masculino;40-44;2:27:22.16;06:59;21
Feminino;25-34;2:28:24.93;07:02;21
Feminino;45-49;2:28:43.83;07:03;21
Masculino;70-74;2:29:34.37;07:05;21
Masculino;55-59;2:29:53.82;07:07;21
Masculino;35-39;2:30:02.07;07:07;21
Feminino;35-39;2:30:05.95;07:07;21
Feminino;50-54;2:30:10.27;07:07;21
Masculino;60-64;2:30:13.09;07:07;21
Masculino;40-44;2:30:24.37;07:08;21
Masculino;40-44;2:30:31.05;07:08;21
Masculino;25-34;2:30:39.52;07:08;21
Masculino;25-34;2:30:49.49;07:09;21
Masculino;35-39;2:32:01.71;07:13;21
Feminino;45-49;2:32:09.86;07:13;21
Masculino;25-34;2:32:14.44;07:13;21
Masculino;25-34;2:32:21.38;07:13;21
Masculino;25-34;2:32:29.37;07:14;21
Feminino;50-54;2:32:36.72;07:14;21
Masculino;55-59;2:32:40.73;07:14;21
Masculino;35-39;2:32:42.54;07:14;21
Masculino;18-24;2:32:45.20;07:14;21
Masculino;18-24;2:33:12.41;07:16;21
Masculino;65-69;2:33:23.89;07:16;21
Masculino;65-69;2:33:51.14;07:17;21
Feminino;45-49;2:34:10.13;07:19;21
Masculino;18-24;2:34:41.49;07:20;21
Masculino;50-54;2:35:40.04;07:23;21
Masculino;40-44;2:36:40.40;07:26;21
Feminino;40-44;2:36:42.03;07:26;21
Masculino;45-49;2:36:46.32;07:26;21
Masculino;60-64;2:37:14.95;07:27;21
Feminino;35-39;2:37:22.79;07:28;21
Feminino;55-59;2:37:25.08;07:28;21
Feminino;40-44;2:38:00.59;07:29;21
Masculino;65-69;2:38:13.83;07:30;21
Masculino;45-49;2:38:18.68;07:30;21
Masculino;40-44;2:38:40.04;07:31;21
Feminino;35-39;2:38:50.14;07:32;21
Masculino;25-34;2:39:08.35;07:32;21
Feminino;40-44;2:39:12.83;07:33;21
Masculino;18-24;2:39:25.66;07:34;21
Feminino;35-39;2:39:25.86;07:34;21
Feminino;25-34;2:39:27.83;07:34;21
Masculino;25-34;2:40:02.08;07:35;21
Masculino;50-54;2:41:00.60;07:38;21
Feminino;25-34;2:41:06.91;07:38;21
Masculino;35-39;2:41:11.70;07:38;21
Masculino;75+;2:41:20.59;07:39;21
Masculino;55-59;2:41:47.70;07:40;21
Masculino;45-49;2:42:33.43;07:43;21
Feminino;35-39;2:43:05.77;07:44;21
Masculino;25-34;2:44:02.49;07:47;21
Masculino;25-34;2:44:17.36;07:47;21
Feminino;35-39;2:44:40.09;07:49;21
Feminino;45-49;2:44:40.12;07:49;21
Masculino;35-39;2:44:42.66;07:49;21
Feminino;50-54;2:44:44.46;07:49;21
Masculino;25-34;2:44:47.01;07:49;21
Masculino;25-34;2:44:49.17;07:49;21
Feminino;45-49;2:45:08.35;07:50;21
Feminino;55-59;2:46:04.78;07:52;21
Masculino;55-59;2:46:51.83;07:55;21
Feminino;35-39;2:47:29.30;07:56;21
Masculino;35-39;2:47:29.62;07:56;21
Masculino;60-64;2:51:38.54;08:08;21
Feminino;50-54;2:52:40.38;08:11;21
Masculino;50-54;2:52:48.00;08:11;21
Masculino;40-44;2:54:23.42;08:16;21
Feminino;40-44;2:54:24.48;08:16;21
Masculino;18-24;2:54:29.30;08:16;21
Feminino;18-24;2:54:33.16;08:16;21
Masculino;25-34;2:55:09.71;08:18;21
Feminino;45-49;2:55:14.26;08:19;21
Masculino;45-49;2:55:24.51;08:19;21
Masculino;35-39;2:55:37.01;08:20;21
Feminino;50-54;2:55:46.94;08:20;21
Feminino;55-59;2:55:47.79;08:20;21
Masculino;45-49;2:56:44.01;08:23;21
Feminino;25-34;3:00:51.45;08:34;21
Feminino;25-34;3:00:59.11;08:35;21
Masculino;18-24;3:03:41.16;08:43;21
Masculino;25-34;3:03:53.13;08:43;21
Masculino;50-54;3:04:35.01;08:45;21
Feminino;55-59;3:09:27.57;08:59;21
Feminino;50-54;3:09:37.38;08:59;21
Feminino;35-39;3:10:48.49;09:02;21
Masculino;70-74;3:10:53.93;09:03;21
Feminino;55-59;3:11:03.84;09:04;21
Masculino;40-44;3:12:20.44;09:07;21
